t,x,y,z,displ_x,displ_y,displ_z
0.18181818181818182,0.15551887810628745,0.055110573673468145,0.1,0.00040590469879745334,0.0040321041662299585,-0.003495341575071492
0.18181818181818182,0.20041892701092529,0.05794371640982005,0.1,-0.00024617625863635547,0.0026500479509029094,-0.0023476032322779427
0.18181818181818182,0.4264664988617563,0.04715996303570554,0.1,0.0017694204594404335,0.0017050713888068629,-0.0016382008610085232
0.18181818181818182,0.46457727560395956,0.04359051409126219,0.1,0.0011908787912686685,0.0020243970697551607,-0.0020340711227431587
0.18181818181818182,0.5037355333842422,0.04419164964835822,0.1,0.0005038516866226669,0.0024412477927512524,-0.002456993915340813
0.18181818181818182,0.544378444249361,0.044641867742385245,0.1,-0.0002876050319463751,0.002689610082985669,-0.0027327951203188344
0.18181818181818182,0.5855701850731878,0.04477463935083211,0.1,-0.0010286720461144883,0.0027478058754109506,-0.0028659490139085458
0.18181818181818182,0.6270348424403349,0.04494250630326555,0.1,-0.0016382436407648203,0.002712363959672845,-0.0029187375283172175
0.18181818181818182,0.6685874910043759,0.04496724671463781,0.1,-0.0020940176032439193,0.002634648488057692,-0.0029254295005800924
0.18181818181818182,0.7101581074231769,0.04394908070460237,0.1,-0.002381611607170521,0.002496811986467655,-0.002883304538558831
0.18181818181818182,0.7516336913359405,0.04264116898774355,0.1,-0.002584664508401207,0.0023782753588840197,-0.002835033233794395
0.18181818181818182,0.7930527035011651,0.04179214822920725,0.1,-0.0028058378254438186,0.002332253833297918,-0.0028107346273017423
0.18181818181818182,0.8344272842449492,0.041485169987821376,0.1,-0.003112570857582901,0.0023634870927767447,-0.002811324139211312
0.18181818181818182,0.8757898205364085,0.04151310769993625,0.1,-0.00355879110552014,0.0024613815616432552,-0.0028198751742138954
0.18181818181818182,0.9171712598508994,0.041601254766905335,0.1,-0.004213155901826221,0.0026568091091245666,-0.0028036358253099155
0.18181818181818182,0.9191182457261586,0.9648500459991728,0.1,-0.0013636817735459695,0.1787340770691065,-0.003084761116787532
0.18181818181818182,0.8836225615692427,0.9655196833517659,0.1,-2.7763601973405014e-05,0.17963653008429925,-0.0023555338819162834
0.18181818181818182,0.8474066170567758,0.9554083735464691,0.1,0.0006326530106544284,0.1798451952876181,-0.0019896197994003872
0.18181818181818182,0.8013479253586839,0.9360674869994856,0.1,0.0005060235626152245,0.18124613492186492,-0.0009156268591312276
0.18181818181818182,0.74790601926005,0.9462246026338753,0.1,-0.00032246218584401295,0.18209180422109728,-0.0003471847098876861
0.18181818181818182,0.56339128754895,0.9521078021108511,0.1,-0.002621606659223497,0.18052952248107745,-0.001523221792311574
0.18181818181818182,0.5288803232475587,0.9626682968701946,0.1,-0.0020685377737607114,0.18041035141520645,-0.0017148513056340154
0.18181818181818182,0.4945411690591734,0.962620634790888,0.1,-0.0016854558946768651,0.17994681671990628,-0.002192857307860708
0.18181818181818182,0.45659911933397296,0.9591161618346655,0.1,-0.0011159517902768453,0.179274956063267,-0.0028027245620550908
0.18181818181818182,0.4155646182726418,0.9564442069133224,0.1,-0.0002979043528613122,0.17874170959393354,-0.003264712970976657
0.18181818181818182,0.3738088042039372,0.9567610952123404,0.1,0.0005400387601353158,0.17859884362145834,-0.003476893943644175
0.18181818181818182,0.33281242602192734,0.9582368049729156,0.1,0.0012625127586671837,0.1786769310106056,-0.003526328714363219
0.18181818181818182,0.2916265650313121,0.9594941430119299,0.1,0.00187743124279222,0.17878077788850333,-0.0035576242315408296
0.18181818181818182,0.2503888742884529,0.9595182695496807,0.1,0.002470333364048223,0.17878635381498437,-0.0036010737008489615
0.18181818181818182,0.2090002029410144,0.9590822680738738,0.1,0.0030603277887588606,0.1787438798725301,-0.003632017155811847
0.18181818181818182,0.1674512874825577,0.9587142785169197,0.1,0.003671331920019941,0.17868119777076397,-0.0036400436195211834
0.18181818181818182,0.1257183706035972,0.9585071349968458,0.1,0.0043708757394611995,0.17858742757992152,-0.003624394612387781
0.18181818181818182,0.083863011297932,0.9584096541311448,0.1,0.005277679959211402,0.17838835887235152,-0.0035649669929638285
0.18181818181818182,0.45847147998806703,0.6691145677172279,0.1,0.011700140494214438,0.12883960811566422,-0.005879459439431146
0.18181818181818182,0.4533713296590568,0.7174532988717771,0.1,0.009327910058863713,0.14095273896702823,-0.005323413617320994
0.18181818181818182,0.45193322562357,0.7801407742506349,0.1,0.005344625193608963,0.15414288332842785,-0.0044009150729175505
0.18181818181818182,0.49173911859398584,0.8288826606478554,0.1,-0.00014313609298613578,0.16589926406627908,-0.0029801410611380278
0.18181818181818182,0.5265708113895495,0.8628154419384577,0.1,-0.0028094208336143277,0.17351896814140547,-0.0022396756779555407
0.18181818181818182,0.5607721730077874,0.891960795633581,0.1,-0.003709579535933714,0.1784345510661133,-0.0015111317989265649
0.18181818181818182,0.603563663845061,0.932395849663888,0.1,-0.00295543322788137,0.1811422816660156,-0.0009739121090063486
0.18181818181818182,0.6564903160606689,0.9448165563588591,0.1,-0.001756064089020794,0.18180212805737136,-0.0004851892937569294
0.18181818181818182,0.7022015085123101,0.9479537370740377,0.1,-0.0010362362110120952,0.18198186300227784,-0.00030816433140728295
0.18181818181818182,0.07977246468318139,0.3240522287642772,0.1,0.03565402110408513,0.06831987571749276,-0.005436500394168421
0.18181818181818182,0.08402857616883128,0.3685360016302815,0.1,0.035080354279032874,0.07961285427330175,-0.0050781400459376375
0.18181818181818182,0.09027537286474921,0.41491122477387554,0.1,0.032035200221013,0.09088054612972761,-0.004511628798511365
0.18181818181818182,0.17882182765783616,0.4866618031978479,0.1,0.019907799495321704,0.1169788291997648,-0.0022850999770423794
0.18181818181818182,0.21942169091904534,0.5051390849591864,0.1,0.017178071993176225,0.12515135392383703,-0.001602922137125214
0.18181818181818182,0.26175804246554174,0.5197639639248459,0.1,0.016324435649908865,0.12960240058191164,-0.0012382351368370047
0.18181818181818182,0.30733778363198405,0.531195348950365,0.1,0.01638266941576439,0.1288352212000521,-0.0014515465909007348
0.18181818181818182,0.3568589030818935,0.5433552922195717,0.1,0.015851259221965654,0.12284747449379455,-0.002977564999062861
0.18181818181818182,0.5007237342569464,0.41557683983516663,0.1,-0.00882882060486867,0.06436744651361502,-0.004449897618710797
0.18181818181818182,0.517271553113005,0.3750986897576783,0.1,-0.012697931427905804,0.0531102035798169,-0.004667644646295677
0.18181818181818182,0.5257650442664509,0.27732608303150524,0.1,-0.011411763269360883,0.03376840835646852,-0.0045104528999648
0.18181818181818182,0.5169422695258468,0.23005566750631848,0.1,-0.007728530556300865,0.025960433846421695,-0.003843140794899537
0.18181818181818182,0.5067917782245339,0.1814452485546396,0.1,-0.0038845184869824526,0.018414237446366458,-0.003369208389150646
0.18181818181818182,0.4242586699706286,0.10559094445959975,0.1,0.0022037416004181696,0.004916268192818977,-0.0017753630780192554
0.18181818181818182,0.38626788064328677,0.06801206521143212,0.1,0.0024554671243838177,0.0014498832821083717,-0.0014017951293198911
0.18181818181818182,0.3350565351934561,0.05760095948400703,0.1,0.001459777240475544,0.0002599422857028698,-0.0008769166332233576
0.18181818181818182,0.2898532060517069,0.0549542089473866,0.1,0.00042477277648379395,0.0001314735889544713,-0.000853019153740706
0.18181818181818182,0.24561991329413724,0.05543651570380732,0.1,-0.0003529710426210198,0.00097660815903767,-0.0012038255021214876
0.18181818181818182,0.5292214875845249,0.327088904127872,0.1,-0.013517839864449443,0.04240850407236865,-0.004910750076276973
0.18181818181818182,0.4019218312752265,0.564803137403141,0.1,0.01509549554066742,0.11739581985560396,-0.004114576486641566
0.18181818181818182,0.4634097194314933,0.12334854873946287,0.1,0.0004959754231512902,0.0088337798515247,-0.0026492315113408275
0.18181818181818182,0.5055636711412084,0.1313047635916697,0.1,-0.001404717823540001,0.011508798002070242,-0.003212890802542055
0.18181818181818182,0.483998814002748,0.44710582122564685,0.1,-0.0036950598058609657,0.0750038826328955,-0.004076251652373689
0.18181818181818182,0.8420436722632457,0.8962118486743118,0.1,-0.0017211702947253899,0.17687157131523415,-0.0015949785977378067
0.18181818181818182,0.878818041065215,0.8667280153024935,0.1,-0.007048607938470243,0.16831441730402705,-0.0026876839349838895
0.18181818181818182,0.9264660000515437,0.8336533624775719,0.1,-0.017252468367530378,0.15309948723627162,-0.0043765231889945685
0.18181818181818182,0.9406370965890487,0.782905974758283,0.1,-0.028481459950605633,0.13854152089103988,-0.005145141044932764
0.18181818181818182,0.9470860332644283,0.7387507240416752,0.1,-0.036474480669195126,0.12531614272602098,-0.005640648245678926
0.18181818181818182,0.9175284363582699,0.9315315902431992,0.1,-0.0035527260498733207,0.17385134059161464,-0.0033632701573406264
0.18181818181818182,0.8904830630434559,0.939509444513663,0.1,-0.0014095483360758844,0.17654786519014448,-0.002479262654457031
0.18181818181818182,0.8702981912028553,0.9214770599460241,0.1,-0.0012245905667020542,0.1760422987021512,-0.002157846887841361
0.18181818181818182,0.9028261884968263,0.8999468019700869,0.1,-0.005275821308995671,0.16992258439312088,-0.0029370511819547277
0.18181818181818182,0.8409612647277017,0.5086175162699157,0.1,-0.02226174295492149,0.04735336762555235,-0.002030145255602504
0.18181818181818182,0.8032203954620124,0.4842663471973107,0.1,-0.01814649285724069,0.03818506593729104,-0.000879254969267729
0.18181818181818182,0.7607495608161529,0.4635993992333428,0.1,-0.015699768664438854,0.03179046460669778,-0.0001975678349897432
0.18181818181818182,0.705953183106913,0.4439525102386639,0.1,-0.015257169221632186,0.029864980351297057,-0.000417296508918839
0.18181818181818182,0.6516825341969522,0.4597651606314189,0.1,-0.014097604012672916,0.03561622631636798,-0.0005607519153998079
0.18181818181818182,0.5950115329086985,0.46376033373427095,0.1,-0.011786655178457103,0.04856295352296167,-0.002243020305157048
0.18181818181818182,0.5507630583766351,0.5003134839666861,0.1,-0.0037383278940053364,0.06580115441486012,-0.0034841910484563225
0.18181818181818182,0.5136678168083227,0.5333029226906552,0.1,0.004064164034921084,0.08316746741501724,-0.00445653448619332
0.18181818181818182,0.47498798753690025,0.5733294990451817,0.1,0.011047076040863269,0.10285332752411741,-0.005053728643522774
0.18181818181818182,0.46702360498165335,0.623822347906891,0.1,0.012471203139102795,0.11616053145136841,-0.005756031437052946
0.18181818181818182,0.9176216790160944,0.08318232021673701,0.1,-0.00817747636509753,0.006883121946899483,-0.0030015121651421474
0.18181818181818182,0.9179151348487374,0.12474107638407948,0.1,-0.011562083595874503,0.011551280790777092,-0.0029159583071007395
0.18181818181818182,0.9177677905003864,0.16644394290681339,0.1,-0.01425415957590867,0.016349809511235325,-0.0027856048706458303
0.18181818181818182,0.9166501553008649,0.20833720915541534,0.1,-0.01627329508529364,0.021104200259168735,-0.0027023260769062636
0.18181818181818182,0.913935880233478,0.2507192786784169,0.1,-0.0176880867029691,0.025808410636165173,-0.0026619476139025217
0.18181818181818182,0.9107650922786755,0.2933082152141338,0.1,-0.018643198949670578,0.030518558764980674,-0.002709972688566647
0.18181818181818182,0.909285425787591,0.33766639398933973,0.1,-0.019487148285105334,0.035724247287354266,-0.0027080131014942613
0.18181818181818182,0.9166427015153139,0.3793276655431345,0.1,-0.02077231529384494,0.04146559778919062,-0.002628258054491213
0.18181818181818182,0.9215974370171641,0.4153567702489677,0.1,-0.02234823127958245,0.046832495566229766,-0.0027807872882804133
0.18181818181818182,0.9164942263287928,0.45286500648210454,0.1,-0.02401372003051001,0.05192688214366449,-0.003014591479254554
0.18181818181818182,0.9078075040400677,0.503185081424909,0.1,-0.026914586806200128,0.05903597132536603,-0.0032228255767053635
0.18181818181818182,0.8749649454803354,0.5378174101021774,0.1,-0.02761440956441963,0.058550571305954854,-0.003415753651922525
0.18181818181818182,0.5387560419704126,0.9177647788808061,0.1,-0.0033953571340223786,0.17827697773660972,-0.0017677837744623595
0.18181818181818182,0.4944707276045204,0.9280851010216666,0.1,-0.0023348819817650907,0.17714606767592533,-0.0024215757302217507
0.18181818181818182,0.45847858786914186,0.9172617608027297,0.1,-0.0012330626691747933,0.17494924663271494,-0.003216643942298973
0.18181818181818182,0.41525968093090765,0.9094153838003955,0.1,0.0003864820572667612,0.17317146809458073,-0.0036972581325476067
0.18181818181818182,0.3708443148588792,0.9131023428118971,0.1,0.0018762273204741098,0.17323453284773854,-0.003786457193628647
0.18181818181818182,0.33099970771837917,0.9178401992651397,0.1,0.002958880986373739,0.17378357574988412,-0.0038913361984042206
0.18181818181818182,0.29148254898669596,0.9197684442726423,0.1,0.00395012517473684,0.17402947413502878,-0.003972498587063468
0.18181818181818182,0.25097272531067044,0.9193005146291837,0.1,0.00498832971769199,0.17400552710723524,-0.004007095039699876
0.18181818181818182,0.20998042373199416,0.9182012537861597,0.1,0.0060631622224012,0.17386870142817906,-0.004006968055927912
0.18181818181818182,0.16847691244994953,0.9174405780994354,0.1,0.007201793594928275,0.1736839902121814,-0.003974947261570705
0.18181818181818182,0.12661236240124032,0.9170219583240851,0.1,0.008504292408610094,0.173386032174224,-0.003914852120377595
0.18181818181818182,0.08454063795920129,0.9168228029207914,0.1,0.010116903090660573,0.1728568610579827,-0.0038054143213628825
0.18181818181818182,0.06857033662467117,0.07299602259883936,0.1,0.006558529586455498,0.010196704502638581,-0.004068128032927006
0.18181818181818182,0.8624581288017317,0.474263688685675,0.1,-0.021185300629372773,0.047281634649691026,-0.002108498462446241
0.18181818181818182,0.8243724282543169,0.4487875722098939,0.1,-0.017599498109478987,0.03872559788667801,-0.0015045860554832977
0.18181818181818182,0.7856160145031551,0.42416346297156493,0.1,-0.015784166729699713,0.03257717918736193,-0.001086240172937506
0.18181818181818182,0.7421149702705044,0.39871282883461406,0.1,-0.015367071039240478,0.02930919122630927,-0.001407780498515837
0.18181818181818182,0.6434540713144905,0.42374473137849006,0.1,-0.015429814048241699,0.03610118389176158,-0.001098335614434535
0.18181818181818182,0.6078912708268722,0.41061151995646944,0.1,-0.015162690004841151,0.04100921317866282,-0.002360033548963582
0.18181818181818182,0.5130646518859723,0.47071046060399596,0.1,-0.0039017419821128834,0.07165531552606802,-0.0036167622174334236
0.18181818181818182,0.4144425700475987,0.6605813415356858,0.1,0.014428862667579648,0.13129571097573378,-0.004840277937014905
0.18181818181818182,0.4050329030139082,0.7059617351086527,0.1,0.0127407717895066,0.1401029730140031,-0.004602315030680397
0.18181818181818182,0.39232711943217413,0.7547007525466437,0.1,0.010263329404648427,0.14876248779665693,-0.004502787539647684
0.18181818181818182,0.4688015206327924,0.873149442209447,0.1,-0.0006297429001264955,0.169887580529331,-0.0029166166666692323
0.18181818181818182,0.5076246407872717,0.8957925794705799,0.1,-0.002722989509346213,0.1749014180233709,-0.0022971307664777373
0.18181818181818182,0.5207023642741639,0.9361727255908892,0.1,-0.0027194866939120764,0.17863858483190825,-0.0019235016227528334
0.18181818181818182,0.36893738069217896,0.8006037748228978,0.1,0.00817838825085834,0.1566588225269958,-0.004314479290754147
0.18181818181818182,0.6719597594726912,0.3995527440593748,0.1,-0.01618514187240839,0.031692512586478205,-0.0015908906227684082
0.18181818181818182,0.7034370781184198,0.3664560070579238,0.1,-0.01587042165723523,0.02848327856728746,-0.0021963054252856114
0.18181818181818182,0.43967703408264697,0.07846658050984281,0.1,0.0018138739272451603,0.0038674961189205433,-0.001828880370782786
0.18181818181818182,0.4688357311658445,0.08272364741547605,0.1,0.001154672260319586,0.005160384713496181,-0.002407086985524222
0.18181818181818182,0.5062073881869044,0.08657028042377807,0.1,-3.790714291870011e-05,0.006432315485037256,-0.00285971310124644
0.18181818181818182,0.5462627552216048,0.08894972301537218,0.1,-0.001378649188300707,0.0071341740887392695,-0.003112048986915845
0.18181818181818182,0.5873993513111286,0.08935262101976775,0.1,-0.002589170010295282,0.0071783307393200125,-0.0031855640142859493
0.18181818181818182,0.6288742088921402,0.08987593595933252,0.1,-0.0035915081571965767,0.006997484096975086,-0.0032155842796563927
0.18181818181818182,0.6705240012254945,0.08966127092488778,0.1,-0.004342648677008718,0.006694421708611099,-0.0032109119301517207
0.18181818181818182,0.7121266839325823,0.08781081123171966,0.1,-0.004835020609915502,0.006310976553421138,-0.003176306580823458
0.18181818181818182,0.753457197297314,0.08493851968982914,0.1,-0.005172186907511518,0.005974347920907166,-0.0031414843787331177
0.18181818181818182,0.7945688703966648,0.08327273446324249,0.1,-0.005578794485191909,0.005877363558440849,-0.0031174939205970264
0.18181818181818182,0.8355673673701334,0.08279945155236944,0.1,-0.006166491101783005,0.006011211999777983,-0.0030947854523652655
0.18181818181818182,0.8765540102854026,0.08292922057342723,0.1,-0.007005881467576493,0.006339706511438805,-0.0030646099176395557
0.18181818181818182,0.08535894761657373,0.8752098983214758,0.1,0.014219568333056608,0.16674543184934243,-0.003680092026048039
0.18181818181818182,0.0864151121421358,0.8336663758073317,0.1,0.017493163499527176,0.1605079464722025,-0.0035037358479891546
0.18181818181818182,0.08741019284455426,0.7921880015675983,0.1,0.0200235313222736,0.15435245318479943,-0.0033835869678866875
0.18181818181818182,0.08764883174476552,0.750824540904223,0.1,0.021931147066794186,0.1482837471512666,-0.003314820914275068
0.18181818181818182,0.0872055819835388,0.7096812877552203,0.1,0.02328906208398112,0.14227317004041629,-0.0032798793064965455
0.18181818181818182,0.08773339140840677,0.6685854193813152,0.1,0.024117308900808612,0.13627229278473202,-0.0032861788671330284
0.18181818181818182,0.08858677222955243,0.6273264408408614,0.1,0.02460696396245553,0.13011349127152266,-0.0032907158887361017
0.18181818181818182,0.08777046087999046,0.5860770483350245,0.1,0.02511832256528438,0.12360361541131917,-0.0033207779524011575
0.18181818181818182,0.08639086462996817,0.545185277420494,0.1,0.025914592757018677,0.11665037160701203,-0.0034033870817184574
0.18181818181818182,0.08768381293047973,0.5038182520482147,0.1,0.02713142849314518,0.10921896809531992,-0.0035828267609752545
0.18181818181818182,0.12786081707989125,0.875509641196099,0.1,0.012187039334026113,0.16760658888732827,-0.003771809881367303
0.18181818181818182,0.1296210493016751,0.8339515735793218,0.1,0.015267010343932633,0.16159177680766942,-0.003620981950571281
0.18181818181818182,0.13143877067192827,0.7923995204343367,0.1,0.017727645793901643,0.15558712187226567,-0.0035087388601462433
0.18181818181818182,0.131308546799188,0.7511134716969082,0.1,0.019668625301357767,0.14967612462107702,-0.0034262970598672475
0.18181818181818182,0.13021380855999645,0.7106688056370405,0.1,0.02104074915683322,0.1439625378194924,-0.0033355874417166126
0.18181818181818182,0.13142096697084477,0.6701660366481265,0.1,0.021801073320187984,0.13840163350380374,-0.0032667824538159113
0.18181818181818182,0.13285274596252028,0.6290843419054141,0.1,0.022117640763112914,0.13278550413410073,-0.0032652330631577544
0.18181818181818182,0.13228096349141735,0.5870710918009137,0.1,0.022315183890971084,0.126690269888041,-0.0031290823319450756
0.18181818181818182,0.12706799243016476,0.5489727286829892,0.1,0.022895531631629603,0.12058100571007163,-0.0030211085836776472
0.18181818181818182,0.13033467785696815,0.5113405648265372,0.1,0.02330919024946177,0.11464477574059015,-0.0031706150008805178
0.18181818181818182,0.13560358702367392,0.4692327328346023,0.1,0.024472495528708206,0.10757787402883497,-0.003440293706274706
0.18181818181818182,0.08973065022212275,0.46153294971179987,0.1,0.029072089600740515,0.10099181284912961,-0.003993042581641962
0.18181818181818182,0.5425424964498042,0.43428844346542855,0.1,-0.010574379261431663,0.05788908367109198,-0.003508425409493995
0.18181818181818182,0.5632673604427078,0.38829471899296,0.1,-0.014465621397370147,0.04663739906821134,-0.0036264571377140806
0.18181818181818182,0.16983899927929855,0.5226643735530939,0.1,0.020138159257360826,0.12100640187680392,-0.0025612491462789454
0.18181818181818182,0.2052070040526547,0.5425252890913446,0.1,0.01822963553287853,0.1272342029580542,-0.0022430167901044146
0.18181818181818182,0.249680545132058,0.5589908200458404,0.1,0.01735943235226646,0.13144077461842288,-0.0021339617605503685
0.18181818181818182,0.29469852697349597,0.5730817460988477,0.1,0.01722510443768659,0.1319341352725948,-0.0024858532378200307
0.18181818181818182,0.34062001008533455,0.5876188744362361,0.1,0.01707162802591194,0.12935025250268156,-0.0033348112923274643
0.18181818181818182,0.38467822894948,0.6041454362492897,0.1,0.016253053767736742,0.12579739559147654,-0.004146820170518565
0.18181818181818182,0.4249728087900674,0.6187324973501532,0.1,0.014830203916037883,0.12228403085032832,-0.004845371727805104
0.18181818181818182,0.4338933894162537,0.584868692216591,0.1,0.013885294415920103,0.11428447341461391,-0.00458963615467811
0.18181818181818182,0.07676757997755325,0.2784362630480912,0.1,0.033094947731003105,0.056618073597779386,-0.005527909434719093
0.18181818181818182,0.07060281366984172,0.24059322721938914,0.1,0.02910988374501599,0.047632275953126677,-0.005160390979259002
0.18181818181818182,0.07356325815681802,0.2029377176874985,0.1,0.023175142981985135,0.03842977145066454,-0.004652521582815071
0.18181818181818182,0.08059491064489802,0.1591953428109436,0.1,0.015821803295670112,0.027794924485584308,-0.004223851823058812
0.18181818181818182,0.09052438321900713,0.10313957995339186,0.1,0.007662104371594197,0.014850304765256336,-0.004138539877633935
0.18181818181818182,0.1387505254523749,0.11348268092204086,0.1,0.004800392831069542,0.013298703027069994,-0.0033031381477068456
0.18181818181818182,0.43369790041257034,0.5305256975134455,0.1,0.011314844695514484,0.10457825046796182,-0.0035954372875532277
0.18181818181818182,0.4746964386453052,0.4977898172677887,0.1,0.0036358192101128483,0.08757033083653819,-0.0037758204934612866
0.18181818181818182,0.10652078039270378,0.20735289320735775,0.1,0.02052221640648827,0.03584343976875538,-0.004689218215818025
0.18181818181818182,0.09755402193629513,0.2376899326189618,0.1,0.02605188203981536,0.04435551218344101,-0.0053591530636208
0.18181818181818182,0.8792691688317259,0.4392537794016174,0.1,-0.020524024029706767,0.04533286338592656,-0.002284003657679624
0.18181818181818182,0.8492902492366247,0.41553355217716365,0.1,-0.017919571129923522,0.03884484083755657,-0.0019139472085454847
0.18181818181818182,0.8144106924578847,0.38591376957183365,0.1,-0.0161833166821507,0.03280089215543096,-0.0018264871953752595
0.18181818181818182,0.7733129272043527,0.35964176515258334,0.1,-0.015480160085389792,0.028542499938722696,-0.0020562389686328
0.18181818181818182,0.7347976491744663,0.33225596218357445,0.1,-0.015271850440038488,0.026413471621530765,-0.0023925835780732227
0.18181818181818182,0.699306655233528,0.3017750865420798,0.1,-0.014890589708055471,0.025243541067607022,-0.0028151055631397562
0.18181818181818182,0.6674343983829184,0.3337503624284221,0.1,-0.015875011329606854,0.028720203628473953,-0.002776907122501211
0.18181818181818182,0.633448087256748,0.36925740127902607,0.1,-0.016302986268255562,0.03414267818824366,-0.002606236483639575
0.18181818181818182,0.8929900281453661,0.41423689415112325,0.1,-0.020483702289697196,0.043719976094812235,-0.0023805550548147824
0.18181818181818182,0.762443934885431,0.2978954538326502,0.1,-0.0147216181995843,0.024473832394599354,-0.0025514528800945325
0.18181818181818182,0.7292998889252671,0.27111384490981305,0.1,-0.013949701819691792,0.022584588246135046,-0.0028167199670447603
0.18181818181818182,0.7017856613629785,0.23722512807761367,0.1,-0.0125867438736193,0.020356540936985426,-0.0030149746586951467
0.18181818181818182,0.6701800638934968,0.2669451985892304,0.1,-0.013703446588476633,0.023708210110260284,-0.00306133160767398
0.18181818181818182,0.6341409539074078,0.2962118537351427,0.1,-0.014836147250033004,0.02809258837673579,-0.0032604399422221904
0.18181818181818182,0.5860549473883464,0.33073279602710026,0.1,-0.015550454209507757,0.035960305902668716,-0.0036280777620376296
0.18181818181818182,0.5697567580261157,0.27047822917765774,0.1,-0.012532558128742391,0.029892528106238273,-0.0036392216308046743
0.18181818181818182,0.5577301147113656,0.22412585309016222,0.1,-0.00914069311874928,0.02422009843850935,-0.003530591883704805
0.18181818181818182,0.5503661273460992,0.17972660743404995,0.1,-0.0058724159019000076,0.018308176963046992,-0.0033245672358527887
0.18181818181818182,0.5475750094845089,0.13368690735530592,0.1,-0.0032411808770961463,0.012383536920099832,-0.0032135405228716253
0.18181818181818182,0.5890564507841675,0.1335981916456519,0.1,-0.0047028921108902885,0.012127918223589237,-0.003224408492847059
0.18181818181818182,0.6301757639339081,0.13411360581962645,0.1,-0.005867701265548708,0.011638747028198034,-0.003230915434133064
0.18181818181818182,0.6725289108680718,0.13630593138690086,0.1,-0.0068531302896039535,0.011273821348543812,-0.003165529234890557
0.18181818181818182,0.7153070513767524,0.13155709072788455,0.1,-0.007320960764226436,0.010396151073381195,-0.0031152475263925518
0.18181818181818182,0.7558823315723301,0.12642294121771827,0.1,-0.007641444802896193,0.009780249988211021,-0.0030981438592123617
0.18181818181818182,0.7963946060350985,0.1240564800416675,0.1,-0.008164804694532027,0.00967341292743277,-0.003056958136649082
0.18181818181818182,0.8367228274097867,0.12375461507649199,0.1,-0.00897154524853554,0.009989980518208843,-0.0030141057772342513
0.18181818181818182,0.8771699022538318,0.12426257414633247,0.1,-0.01009376496131549,0.010623124733391505,-0.0029633713648132927
0.18181818181818182,0.877270107224823,0.16549311999975663,0.1,-0.012650249398828868,0.015063052403185008,-0.0028431764324275783
0.18181818181818182,0.8760108638096871,0.20686106878121316,0.1,-0.014620143814736954,0.019471604772862805,-0.002738166257028247
0.18181818181818182,0.8718845882938167,0.24802048586805361,0.1,-0.01594842567722463,0.023652555377616097,-0.002638005226210869
0.18181818181818182,0.8646986843853051,0.29177697451553286,0.1,-0.01682687887931631,0.02777464932450677,-0.0024949090544134542
0.18181818181818182,0.8535542015856173,0.3448021525546208,0.1,-0.017103220083001594,0.03233056644689064,-0.0023175253244285435
0.18181818181818182,0.8781034785872082,0.3881001328027846,0.1,-0.01882770376223676,0.03904395709772468,-0.002210405419170655
0.18181818181818182,0.36279697133226124,0.8687201550683812,0.1,0.004252573163994559,0.16708544141550938,-0.0038153550054883085
0.18181818181818182,0.3264386011219694,0.8811282290199413,0.1,0.004974587752182615,0.16882068701837644,-0.0039233787810914016
0.18181818181818182,0.29124822553225765,0.8817807515374938,0.1,0.00612592214050762,0.16898025713206385,-0.00396510559916118
0.18181818181818182,0.2523434051128999,0.8795627659341767,0.1,0.007499149363067821,0.16876604372447124,-0.003957335702432462
0.18181818181818182,0.21180891509876576,0.8772801817535895,0.1,0.008946289084599462,0.16845744812773433,-0.0039198767564028085
0.18181818181818182,0.1701770310062072,0.8761187913854286,0.1,0.010464924269133149,0.16812608650829242,-0.0038579582803258223
0.18181818181818182,0.37099605449389617,0.6463124405233407,0.1,0.016162190830937492,0.13319113741270128,-0.0042613761343282125
0.18181818181818182,0.35908387928946583,0.690850556770244,0.1,0.014919947699065675,0.14025946133047104,-0.0042431699894914824
0.18181818181818182,0.34363504391190886,0.7348269851612466,0.1,0.013130310220213891,0.14716960229553844,-0.00412858434396309
0.18181818181818182,0.32501087978063625,0.776773791034367,0.1,0.01131056735098987,0.1536347715519173,-0.004051285360850993
0.18181818181818182,0.3067264071905786,0.8143433554978822,0.1,0.009674592197855086,0.159328199044576,-0.004019330159329667
0.18181818181818182,0.3404263761048905,0.8338887146237128,0.1,0.007245996905313488,0.161954825842206,-0.004027230882973763
0.18181818181818182,0.4137044801177648,0.8469847450052529,0.1,0.003227980739195539,0.16433721004237867,-0.00390989670289008
0.18181818181818182,0.3265620266021974,0.6305386757157941,0.1,0.0171247894106413,0.13490900689208934,-0.0036306591845422747
0.18181818181818182,0.3132748715315556,0.6744292365263413,0.1,0.016396440924581878,0.14050187493355482,-0.0037623297530769532
0.18181818181818182,0.29787421420300886,0.7177753156167506,0.1,0.015133599051379853,0.14625730557120492,-0.0038426714715538587
0.18181818181818182,0.27946475113814345,0.7598513769736445,0.1,0.013649484547155958,0.1520981074868217,-0.003836707383147297
0.18181818181818182,0.2661304071682134,0.8012174453775863,0.1,0.01185099813035481,0.1578444550422305,-0.0038132557409420575
0.18181818181818182,0.25650723770153894,0.8406103862516271,0.1,0.009828851106684123,0.16336947070138097,-0.0038766445140525413
0.18181818181818182,0.29409857141641554,0.8468188973178944,0.1,0.008139531295963988,0.16407275839739777,-0.0039525227864694425
